year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,1,R. van der Zande,12:11:07.472,12:45:42.510,TRACK,34:35.038,34:35.038,34:35.038,20_Drive Time_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,26,N. Tandy,12:48:22.625,12:49:17.942,PIT,55.317,37:15.153,38:10.470,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,2,N. Tandy,12:49:17.942,13:29:32.437,TRACK,40:14.495,1:17:29.648,1:18:24.965,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,48,N. Tandy,13:29:32.437,13:30:23.829,PIT,51.392,1:17:29.648,1:19:16.357,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,3,N. Tandy,13:30:23.829,14:31:13.573,TRACK,1:00:49.744,2:18:19.392,2:20:06.101,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,89,,14:31:13.573,14:32:18.334,PIT,1:04.761,1:04.761,1:04.761,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,4,T. Milner,14:32:18.334,15:41:15.162,TRACK,1:08:56.828,1:08:56.828,1:08:56.828,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,135,T. Milner,15:41:15.162,15:42:23.162,PIT,1:08.000,1:08:56.828,1:10:04.828,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,5,T. Milner,15:42:23.162,16:34:31.610,TRACK,52:08.448,2:01:05.276,2:02:13.276,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,159,T. Milner,16:34:31.610,16:35:23.850,PIT,52.240,2:01:05.276,2:03:05.516,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,6,T. Milner,16:35:23.850,17:31:03.836,TRACK,55:39.986,2:56:45.262,2:58:45.502,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,196,,17:31:03.836,17:32:05.826,PIT,1:01.990,2:06.751,1:01.990,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,7,A. Sims,17:32:05.826,18:17:12.016,TRACK,45:06.190,45:06.190,45:06.190,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,225,A. Sims,18:17:12.016,18:18:08.654,PIT,56.638,45:06.190,46:02.828,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,8,A. Sims,18:18:08.654,19:00:56.563,TRACK,42:47.909,1:27:54.099,1:28:50.737,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,253,A. Sims,19:00:56.563,19:01:52.546,PIT,55.983,1:27:54.099,1:29:46.720,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,9,A. Sims,19:01:52.546,19:53:02.376,TRACK,51:09.830,2:19:03.929,2:20:56.550,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,287,,19:53:02.376,19:54:01.467,PIT,59.091,3:05.842,59.091,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,10,N. Tandy,19:54:01.467,20:51:27.810,TRACK,57:26.343,3:15:45.735,3:17:32.444,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,329,N. Tandy,20:51:27.810,20:52:36.354,PIT,1:08.544,3:15:45.735,3:18:40.988,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,11,N. Tandy,20:52:36.354,21:22:29.073,TRACK,29:52.719,3:45:38.454,3:48:33.707,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,352,N. Tandy,21:22:29.073,21:23:22.853,PIT,53.780,3:45:38.454,3:49:27.487,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,12,N. Tandy,21:23:22.853,22:01:06.000,TRACK,37:43.147,4:23:21.601,4:27:10.634,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,Corvette Racing | Chevrolet Corvette C8.R GTLM,381,N. Tandy,22:01:06.000,22:11:07.472,PIT,10:01.472,4:23:21.601,4:37:12.106,20_Drive Time_Race.PDF,3,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,1,S. Bourdais,12:11:07.472,12:45:43.665,TRACK,34:36.193,34:36.193,34:36.193,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,26,S. Bourdais,12:45:43.665,12:46:44.881,PIT,1:01.216,34:36.193,35:37.409,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,2,S. Bourdais,12:46:44.881,13:26:52.827,TRACK,40:07.946,1:14:44.139,1:15:45.355,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,49,S. Bourdais,13:26:52.827,13:27:46.018,PIT,53.191,1:14:44.139,1:16:38.546,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,3,S. Bourdais,13:27:46.018,14:19:19.222,TRACK,51:33.204,2:06:17.343,2:08:11.750,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,84,,14:19:19.222,14:20:29.175,PIT,1:09.953,1:09.953,1:09.953,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,4,T. Vautier,14:20:29.175,14:31:23.253,TRACK,10:54.078,10:54.078,10:54.078,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,93,T. Vautier,14:31:23.253,14:32:08.680,PIT,45.427,10:54.078,11:39.505,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,5,T. Vautier,14:32:08.680,15:22:50.834,TRACK,50:42.154,1:01:36.232,1:02:21.659,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,127,T. Vautier,15:22:50.834,15:23:55.466,PIT,1:04.632,1:01:36.232,1:03:26.291,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,6,T. Vautier,15:23:55.466,15:50:27.361,TRACK,26:31.895,1:28:08.127,1:29:58.186,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,149,,15:50:27.361,15:51:26.040,PIT,58.679,2:08.632,58.679,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,7,L. Duval,15:51:26.040,17:11:40.533,TRACK,1:20:14.493,1:20:14.493,1:20:14.493,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,193,L. Duval,17:11:40.533,17:12:45.176,PIT,1:04.643,1:20:14.493,1:21:19.136,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,8,L. Duval,17:12:45.176,17:28:30.310,TRACK,15:45.134,1:35:59.627,1:37:04.270,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,204,L. Duval,17:28:30.310,17:29:32.277,PIT,1:01.967,1:35:59.627,1:38:06.237,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,9,L. Duval,17:29:32.277,18:14:41.000,TRACK,45:08.723,2:21:08.350,2:23:14.960,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,235,,18:14:41.000,18:15:42.702,PIT,1:01.702,3:10.334,1:01.702,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,10,T. Vautier,18:15:42.702,18:58:22.144,TRACK,42:39.442,2:10:47.569,2:12:37.628,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,264,T. Vautier,18:58:22.144,18:59:24.442,PIT,1:02.298,2:10:47.569,2:13:39.926,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,11,T. Vautier,18:59:24.442,19:24:22.613,TRACK,24:58.171,2:35:45.740,2:38:38.097,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,281,T. Vautier,19:24:22.613,19:25:14.019,PIT,51.406,2:35:45.740,2:39:29.503,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,12,T. Vautier,19:25:14.019,19:50:20.748,TRACK,25:06.729,3:00:52.469,3:04:36.232,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,299,T. Vautier,19:50:20.748,19:51:20.517,PIT,59.769,3:00:52.469,3:05:36.001,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,13,T. Vautier,19:51:20.517,20:29:46.766,TRACK,38:26.249,3:39:18.718,3:44:02.250,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,327,,20:29:46.766,20:30:54.761,PIT,1:07.995,4:18.329,1:07.995,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,14,S. Bourdais,20:30:54.761,20:47:47.989,TRACK,16:53.228,2:23:10.571,2:25:04.978,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,341,S. Bourdais,20:47:47.989,22:11:07.472,PIT,1:23:19.483,2:23:10.571,3:48:24.461,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,1,S. Rzadzinski,12:11:07.472,12:46:41.257,TRACK,35:33.785,35:33.785,35:33.785,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,25,,12:46:41.257,12:48:29.768,PIT,1:48.511,1:48.511,1:48.511,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,2,M. Kvamme,12:48:29.768,13:27:17.760,TRACK,38:47.992,38:47.992,38:47.992,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,47,M. Kvamme,13:27:17.760,13:28:19.925,PIT,1:02.165,38:47.992,39:50.157,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,3,M. Kvamme,13:28:19.925,14:28:56.028,TRACK,1:00:36.103,1:39:24.095,1:40:26.260,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,84,,14:28:56.028,14:30:40.424,PIT,1:44.396,3:32.907,1:44.396,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,4,R. Pflucker,14:30:40.424,14:36:03.373,TRACK,5:22.949,5:22.949,5:22.949,20_Drive Time_Race.PDF,4,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,87,R. Pflucker,14:36:03.373,14:36:58.908,PIT,55.535,5:22.949,6:18.484,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,5,R. Pflucker,14:36:58.908,14:44:37.491,TRACK,7:38.583,13:01.532,13:57.067,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,90,R. Pflucker,14:44:37.491,14:49:52.968,PIT,5:15.477,13:01.532,19:12.544,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,6,R. Pflucker,14:49:52.968,15:41:03.873,TRACK,51:10.905,1:04:12.437,1:10:23.449,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,128,R. Pflucker,15:41:03.873,15:42:19.655,PIT,1:15.782,1:04:12.437,1:11:39.231,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,7,R. Pflucker,15:42:19.655,15:51:46.409,TRACK,9:26.754,1:13:39.191,1:21:05.985,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,137,,15:51:46.409,16:36:00.169,PIT,44:13.760,47:46.667,44:13.760,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,8,S. Rzadzinski,16:36:00.169,16:37:45.552,TRACK,1:45.383,37:19.168,37:19.168,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,137,S. Rzadzinski,16:37:45.552,16:41:03.619,PIT,3:18.067,37:19.168,40:37.235,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,9,S. Rzadzinski,16:41:03.619,17:28:47.407,TRACK,47:43.788,1:25:02.956,1:28:21.023,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,170,,17:28:47.407,17:30:15.165,PIT,1:27.758,49:14.425,1:27.758,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,10,M. Kvamme,17:30:15.165,17:47:14.959,TRACK,16:59.794,1:56:23.889,1:57:26.054,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,180,M. Kvamme,17:47:14.959,17:48:08.971,PIT,54.012,1:56:23.889,1:58:20.066,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,11,M. Kvamme,17:48:08.971,18:06:41.566,TRACK,18:32.595,2:14:56.484,2:16:52.661,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,193,M. Kvamme,18:06:41.566,18:09:28.361,PIT,2:46.795,2:14:56.484,2:19:39.456,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,12,M. Kvamme,18:09:28.361,18:23:09.557,TRACK,13:41.196,2:28:37.680,2:33:20.652,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,200,,18:23:09.557,18:25:50.310,PIT,2:40.753,51:55.178,2:40.753,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,13,S. Rzadzinski,18:25:50.310,18:59:05.385,TRACK,33:15.075,1:58:18.031,2:01:36.098,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,223,S. Rzadzinski,18:59:05.385,19:00:37.222,PIT,1:31.837,1:58:18.031,2:03:07.935,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,14,S. Rzadzinski,19:00:37.222,19:50:39.261,TRACK,50:02.039,2:48:20.070,2:53:09.974,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,256,,19:50:39.261,19:52:10.928,PIT,1:31.667,53:26.845,1:31.667,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,15,R. Pflucker,19:52:10.928,20:50:33.675,TRACK,58:22.747,2:12:01.938,2:19:28.732,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,297,R. Pflucker,20:50:33.675,20:51:54.800,PIT,1:21.125,2:12:01.938,2:20:49.857,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,16,R. Pflucker,20:51:54.800,21:38:49.595,TRACK,46:54.795,2:58:56.733,3:07:44.652,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,332,R. Pflucker,21:38:49.595,21:40:01.429,PIT,1:11.834,2:58:56.733,3:08:56.486,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,Forty7 Motorsports | Duqueine D08 LMP3,17,R. Pflucker,21:40:01.429,22:11:07.472,TRACK,31:06.043,3:30:02.776,3:40:02.529,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,8,Tower Motorsport | ORECA LMP2 07 LMP2,1,J. Farano,12:11:07.472,12:46:33.397,TRACK,35:25.925,35:25.925,35:25.925,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,8,Tower Motorsport | ORECA LMP2 07 LMP2,26,J. Farano,12:46:33.397,12:47:40.402,PIT,1:07.005,35:25.925,36:32.930,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,8,Tower Motorsport | ORECA LMP2 07 LMP2,2,J. Farano,12:47:40.402,13:01:30.762,TRACK,13:50.360,49:16.285,50:23.290,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,8,Tower Motorsport | ORECA LMP2 07 LMP2,32,J. Farano,13:01:30.762,13:02:23.650,PIT,52.888,49:16.285,51:16.178,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,8,Tower Motorsport | ORECA LMP2 07 LMP2,3,J. Farano,13:02:23.650,13:27:26.565,TRACK,25:02.915,1:14:19.200,1:16:19.093,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,8,Tower Motorsport | ORECA LMP2 07 LMP2,49,J. Farano,13:27:26.565,13:28:23.884,PIT,57.319,1:14:19.200,1:17:16.412,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,8,Tower Motorsport | ORECA LMP2 07 LMP2,4,J. Farano,13:28:23.884,14:20:28.097,TRACK,52:04.213,2:06:23.413,2:09:20.625,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,8,Tower Motorsport | ORECA LMP2 07 LMP2,83,,14:20:28.097,14:21:40.811,PIT,1:12.714,1:12.714,1:12.714,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,8,Tower Motorsport | ORECA LMP2 07 LMP2,5,J. French,14:21:40.811,14:39:08.797,TRACK,17:27.986,17:27.986,17:27.986,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,8,Tower Motorsport | ORECA LMP2 07 LMP2,95,J. French,14:39:08.797,14:39:58.959,PIT,50.162,17:27.986,18:18.148,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,8,Tower Motorsport | ORECA LMP2 07 LMP2,6,J. French,14:39:58.959,15:25:11.380,TRACK,45:12.421,1:02:40.407,1:03:30.569,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,8,Tower Motorsport | ORECA LMP2 07 LMP2,127,J. French,15:25:11.380,15:26:23.150,PIT,1:11.770,1:02:40.407,1:04:42.339,20_Drive Time_Race.PDF,5,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,8,Tower Motorsport | ORECA LMP2 07 LMP2,7,J. French,15:26:23.150,16:02:32.073,TRACK,36:08.923,1:38:49.330,1:40:51.262,20_Drive Time_Race.PDF,5,1
